block_id,corridor_id,section_id,track_id,start_time,end_time,available_duration_minutes,traffic_level,permitted_departments,disconnection_available,supported_disconnection_types,available_teams,available_equipment,status,synthetic_data
BLOCK-000046,COR-03,SEC-07,GSC-DOWN,2026-09-01T21:33:00,2026-09-01T23:59:00,146,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000047,COR-03,SEC-08,GSC-UP,2026-09-01T00:00:00,2026-09-01T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000048,COR-03,SEC-08,GSC-DOWN,2026-09-01T00:00:00,2026-09-01T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000049,COR-03,SEC-08,GSC-UP,2026-09-01T10:08:00,2026-09-01T14:00:00,232,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000050,COR-03,SEC-08,GSC-DOWN,2026-09-01T10:08:00,2026-09-01T14:00:00,232,Medium,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000051,COR-03,SEC-08,GSC-UP,2026-09-01T21:30:00,2026-09-01T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000052,COR-03,SEC-08,GSC-DOWN,2026-09-01T21:30:00,2026-09-01T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000053,COR-03,SEC-09,GSC-UP,2026-09-01T00:00:00,2026-09-01T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000054,COR-03,SEC-09,GSC-DOWN,2026-09-01T00:00:00,2026-09-01T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000055,COR-03,SEC-09,GSC-UP,2026-09-01T10:07:00,2026-09-01T14:00:00,233,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000056,COR-03,SEC-09,GSC-DOWN,2026-09-01T10:07:00,2026-09-01T14:00:00,233,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000057,COR-03,SEC-09,GSC-UP,2026-09-01T21:30:00,2026-09-01T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000058,COR-03,SEC-09,GSC-DOWN,2026-09-01T21:30:00,2026-09-01T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000059,COR-04,SEC-10,GWC-UP,2026-09-01T00:00:00,2026-09-01T04:54:00,294,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000060,COR-04,SEC-10,GWC-DOWN,2026-09-01T00:00:00,2026-09-01T04:54:00,294,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000061,COR-04,SEC-10,GWC-UP,2026-09-01T10:00:00,2026-09-01T14:00:00,240,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000062,COR-04,SEC-10,GWC-DOWN,2026-09-01T10:00:00,2026-09-01T14:00:00,240,Low,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000063,COR-04,SEC-10,GWC-UP,2026-09-01T21:30:00,2026-09-01T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000064,COR-04,SEC-10,GWC-DOWN,2026-09-01T21:30:00,2026-09-01T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000065,COR-04,SEC-11,GWC-UP,2026-09-01T00:00:00,2026-09-01T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000066,COR-04,SEC-11,GWC-DOWN,2026-09-01T00:00:00,2026-09-01T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000067,COR-04,SEC-11,GWC-UP,2026-09-01T10:00:00,2026-09-01T11:04:00,64,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000068,COR-04,SEC-11,GWC-DOWN,2026-09-01T10:00:00,2026-09-01T11:04:00,64,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000069,COR-04,SEC-11,GWC-UP,2026-09-01T11:52:00,2026-09-01T14:00:00,128,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000070,COR-04,SEC-11,GWC-DOWN,2026-09-01T11:52:00,2026-09-01T14:00:00,128,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000071,COR-04,SEC-11,GWC-UP,2026-09-01T21:30:00,2026-09-01T23:59:00,149,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000072,COR-04,SEC-11,GWC-DOWN,2026-09-01T21:30:00,2026-09-01T23:59:00,149,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000073,COR-04,SEC-12,GWC-UP,2026-09-01T00:00:00,2026-09-01T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000074,COR-04,SEC-12,GWC-DOWN,2026-09-01T00:00:00,2026-09-01T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000075,COR-04,SEC-12,GWC-UP,2026-09-01T10:51:00,2026-09-01T14:00:00,189,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000076,COR-04,SEC-12,GWC-DOWN,2026-09-01T10:51:00,2026-09-01T14:00:00,189,Low,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000077,COR-04,SEC-12,GWC-UP,2026-09-01T21:47:00,2026-09-01T23:59:00,132,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000078,COR-04,SEC-12,GWC-DOWN,2026-09-01T21:47:00,2026-09-01T23:59:00,132,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000079,COR-05,SEC-13,GFC-UP,2026-09-01T00:00:00,2026-09-01T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000080,COR-05,SEC-13,GFC-DOWN,2026-09-01T00:00:00,2026-09-01T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000081,COR-05,SEC-13,GFC-UP,2026-09-01T10:49:00,2026-09-01T14:00:00,191,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000082,COR-05,SEC-13,GFC-DOWN,2026-09-01T10:49:00,2026-09-01T14:00:00,191,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000083,COR-05,SEC-13,GFC-UP,2026-09-01T21:36:00,2026-09-01T23:59:00,143,High,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
