movement_id,train_id,train_name,train_type,corridor_id,section_id,operating_date,scheduled_entry,scheduled_exit,priority,maximum_permissible_delay_minutes,synthetic_data
MOVE-000177,EXP-141,Gati Express 141,Express,COR-05,SEC-15,2026-09-03,2026-09-03T05:53:00,2026-09-03T06:05:00,9,5,True
MOVE-000178,PAS-142,Jan Pragati Passenger 142,Passenger,COR-05,SEC-15,2026-09-03,2026-09-03T11:14:00,2026-09-03T11:33:00,7,10,True
MOVE-000179,SUB-143,Gati Suburban 143,Suburban,COR-05,SEC-15,2026-09-03,2026-09-03T14:00:00,2026-09-03T14:11:00,6,8,True
MOVE-000180,GDS-144,Gati Freight 144,Goods,COR-05,SEC-15,2026-09-03,2026-09-03T20:41:00,2026-09-03T21:04:00,4,30,True
MOVE-000181,GDS-001,Gati Freight 001,Goods,COR-01,SEC-01,2026-09-04,2026-09-04T05:53:00,2026-09-04T06:15:00,4,30,True
MOVE-000182,EXP-002,Gati Express 002,Express,COR-01,SEC-01,2026-09-04,2026-09-04T10:37:00,2026-09-04T10:49:00,9,5,True
MOVE-000183,PAS-003,Jan Pragati Passenger 003,Passenger,COR-01,SEC-01,2026-09-04,2026-09-04T14:28:00,2026-09-04T14:43:00,7,10,True
MOVE-000184,SUB-004,Gati Suburban 004,Suburban,COR-01,SEC-01,2026-09-04,2026-09-04T20:48:00,2026-09-04T20:59:00,6,8,True
MOVE-000185,EXP-011,Gati Express 011,Express,COR-01,SEC-02,2026-09-04,2026-09-04T06:43:00,2026-09-04T06:58:00,9,5,True
MOVE-000186,PAS-012,Jan Pragati Passenger 012,Passenger,COR-01,SEC-02,2026-09-04,2026-09-04T11:14:00,2026-09-04T11:35:00,7,10,True
MOVE-000187,SUB-013,Gati Suburban 013,Suburban,COR-01,SEC-02,2026-09-04,2026-09-04T15:13:00,2026-09-04T15:25:00,6,8,True
MOVE-000188,GDS-014,Gati Freight 014,Goods,COR-01,SEC-02,2026-09-04,2026-09-04T20:22:00,2026-09-04T20:52:00,4,30,True
MOVE-000189,PAS-021,Jan Pragati Passenger 021,Passenger,COR-01,SEC-03,2026-09-04,2026-09-04T05:38:00,2026-09-04T05:56:00,7,10,True
MOVE-000190,SUB-022,Gati Suburban 022,Suburban,COR-01,SEC-03,2026-09-04,2026-09-04T09:38:00,2026-09-04T09:52:00,6,8,True
MOVE-000191,GDS-023,Gati Freight 023,Goods,COR-01,SEC-03,2026-09-04,2026-09-04T14:54:00,2026-09-04T15:16:00,4,30,True
MOVE-000192,EXP-024,Gati Express 024,Express,COR-01,SEC-03,2026-09-04,2026-09-04T18:43:00,2026-09-04T18:56:00,9,5,True
MOVE-000193,SUB-031,Gati Suburban 031,Suburban,COR-02,SEC-04,2026-09-04,2026-09-04T06:28:00,2026-09-04T06:44:00,6,8,True
MOVE-000194,GDS-032,Gati Freight 032,Goods,COR-02,SEC-04,2026-09-04,2026-09-04T09:41:00,2026-09-04T10:07:00,4,30,True
MOVE-000195,EXP-033,Gati Express 033,Express,COR-02,SEC-04,2026-09-04,2026-09-04T15:53:00,2026-09-04T16:06:00,9,5,True
MOVE-000196,PAS-034,Jan Pragati Passenger 034,Passenger,COR-02,SEC-04,2026-09-04,2026-09-04T19:38:00,2026-09-04T19:58:00,7,10,True
MOVE-000197,GDS-041,Gati Freight 041,Goods,COR-02,SEC-05,2026-09-04,2026-09-04T05:06:00,2026-09-04T05:32:00,4,30,True
MOVE-000198,EXP-042,Gati Express 042,Express,COR-02,SEC-05,2026-09-04,2026-09-04T11:04:00,2026-09-04T11:16:00,9,5,True
MOVE-000199,PAS-043,Jan Pragati Passenger 043,Passenger,COR-02,SEC-05,2026-09-04,2026-09-04T16:22:00,2026-09-04T16:37:00,7,10,True
MOVE-000200,SUB-044,Gati Suburban 044,Suburban,COR-02,SEC-05,2026-09-04,2026-09-04T19:38:00,2026-09-04T19:49:00,6,8,True
MOVE-000201,EXP-051,Gati Express 051,Express,COR-02,SEC-06,2026-09-04,2026-09-04T05:40:00,2026-09-04T05:51:00,9,5,True
MOVE-000202,PAS-052,Jan Pragati Passenger 052,Passenger,COR-02,SEC-06,2026-09-04,2026-09-04T10:40:00,2026-09-04T10:58:00,7,10,True
MOVE-000203,SUB-053,Gati Suburban 053,Suburban,COR-02,SEC-06,2026-09-04,2026-09-04T14:47:00,2026-09-04T15:05:00,6,8,True
MOVE-000204,GDS-054,Gati Freight 054,Goods,COR-02,SEC-06,2026-09-04,2026-09-04T20:32:00,2026-09-04T20:51:00,4,30,True
MOVE-000205,PAS-061,Jan Pragati Passenger 061,Passenger,COR-03,SEC-07,2026-09-04,2026-09-04T05:32:00,2026-09-04T05:44:00,7,10,True
MOVE-000206,SUB-062,Gati Suburban 062,Suburban,COR-03,SEC-07,2026-09-04,2026-09-04T09:00:00,2026-09-04T09:11:00,6,8,True
MOVE-000207,GDS-063,Gati Freight 063,Goods,COR-03,SEC-07,2026-09-04,2026-09-04T14:50:00,2026-09-04T15:13:00,4,30,True
MOVE-000208,EXP-064,Gati Express 064,Express,COR-03,SEC-07,2026-09-04,2026-09-04T21:07:00,2026-09-04T21:20:00,9,5,True
MOVE-000209,SUB-071,Gati Suburban 071,Suburban,COR-03,SEC-08,2026-09-04,2026-09-04T06:45:00,2026-09-04T06:57:00,6,8,True
MOVE-000210,GDS-072,Gati Freight 072,Goods,COR-03,SEC-08,2026-09-04,2026-09-04T10:05:00,2026-09-04T10:31:00,4,30,True
MOVE-000211,EXP-073,Gati Express 073,Express,COR-03,SEC-08,2026-09-04,2026-09-04T15:06:00,2026-09-04T15:17:00,9,5,True
MOVE-000212,PAS-074,Jan Pragati Passenger 074,Passenger,COR-03,SEC-08,2026-09-04,2026-09-04T19:01:00,2026-09-04T19:16:00,7,10,True
MOVE-000213,GDS-081,Gati Freight 081,Goods,COR-03,SEC-09,2026-09-04,2026-09-04T07:08:00,2026-09-04T07:38:00,4,30,True
MOVE-000214,EXP-082,Gati Express 082,Express,COR-03,SEC-09,2026-09-04,2026-09-04T10:54:00,2026-09-04T11:05:00,9,5,True
MOVE-000215,PAS-083,Jan Pragati Passenger 083,Passenger,COR-03,SEC-09,2026-09-04,2026-09-04T14:00:00,2026-09-04T14:18:00,7,10,True
MOVE-000216,SUB-084,Gati Suburban 084,Suburban,COR-03,SEC-09,2026-09-04,2026-09-04T18:30:00,2026-09-04T18:46:00,6,8,True
MOVE-000217,EXP-091,Gati Express 091,Express,COR-04,SEC-10,2026-09-04,2026-09-04T07:15:00,2026-09-04T07:25:00,9,5,True
MOVE-000218,PAS-092,Jan Pragati Passenger 092,Passenger,COR-04,SEC-10,2026-09-04,2026-09-04T09:38:00,2026-09-04T09:52:00,7,10,True
MOVE-000219,SUB-093,Gati Suburban 093,Suburban,COR-04,SEC-10,2026-09-04,2026-09-04T14:33:00,2026-09-04T14:44:00,6,8,True
MOVE-000220,GDS-094,Gati Freight 094,Goods,COR-04,SEC-10,2026-09-04,2026-09-04T18:57:00,2026-09-04T19:23:00,4,30,True
MOVE-000221,PAS-101,Jan Pragati Passenger 101,Passenger,COR-04,SEC-11,2026-09-04,2026-09-04T05:06:00,2026-09-04T05:25:00,7,10,True
MOVE-000222,SUB-102,Gati Suburban 102,Suburban,COR-04,SEC-11,2026-09-04,2026-09-04T10:44:00,2026-09-04T11:02:00,6,8,True
MOVE-000223,GDS-103,Gati Freight 103,Goods,COR-04,SEC-11,2026-09-04,2026-09-04T15:28:00,2026-09-04T15:49:00,4,30,True
MOVE-000224,EXP-104,Gati Express 104,Express,COR-04,SEC-11,2026-09-04,2026-09-04T19:36:00,2026-09-04T19:51:00,9,5,True
MOVE-000225,SUB-111,Gati Suburban 111,Suburban,COR-04,SEC-12,2026-09-04,2026-09-04T06:51:00,2026-09-04T07:09:00,6,8,True
MOVE-000226,GDS-112,Gati Freight 112,Goods,COR-04,SEC-12,2026-09-04,2026-09-04T10:51:00,2026-09-04T11:18:00,4,30,True
MOVE-000227,EXP-113,Gati Express 113,Express,COR-04,SEC-12,2026-09-04,2026-09-04T14:29:00,2026-09-04T14:44:00,9,5,True
MOVE-000228,PAS-114,Jan Pragati Passenger 114,Passenger,COR-04,SEC-12,2026-09-04,2026-09-04T21:14:00,2026-09-04T21:29:00,7,10,True
MOVE-000229,GDS-121,Gati Freight 121,Goods,COR-05,SEC-13,2026-09-04,2026-09-04T06:27:00,2026-09-04T06:57:00,4,30,True
MOVE-000230,EXP-122,Gati Express 122,Express,COR-05,SEC-13,2026-09-04,2026-09-04T09:13:00,2026-09-04T09:26:00,9,5,True
MOVE-000231,PAS-123,Jan Pragati Passenger 123,Passenger,COR-05,SEC-13,2026-09-04,2026-09-04T14:09:00,2026-09-04T14:26:00,7,10,True
MOVE-000232,SUB-124,Gati Suburban 124,Suburban,COR-05,SEC-13,2026-09-04,2026-09-04T20:42:00,2026-09-04T20:52:00,6,8,True
MOVE-000233,EXP-131,Gati Express 131,Express,COR-05,SEC-14,2026-09-04,2026-09-04T06:00:00,2026-09-04T06:12:00,9,5,True
MOVE-000234,PAS-132,Jan Pragati Passenger 132,Passenger,COR-05,SEC-14,2026-09-04,2026-09-04T10:08:00,2026-09-04T10:25:00,7,10,True
MOVE-000235,SUB-133,Gati Suburban 133,Suburban,COR-05,SEC-14,2026-09-04,2026-09-04T14:19:00,2026-09-04T14:29:00,6,8,True
MOVE-000236,GDS-134,Gati Freight 134,Goods,COR-05,SEC-14,2026-09-04,2026-09-04T19:33:00,2026-09-04T19:57:00,4,30,True
MOVE-000237,PAS-141,Jan Pragati Passenger 141,Passenger,COR-05,SEC-15,2026-09-04,2026-09-04T05:02:00,2026-09-04T05:18:00,7,10,True
MOVE-000238,SUB-142,Gati Suburban 142,Suburban,COR-05,SEC-15,2026-09-04,2026-09-04T11:09:00,2026-09-04T11:24:00,6,8,True
MOVE-000239,GDS-143,Gati Freight 143,Goods,COR-05,SEC-15,2026-09-04,2026-09-04T16:00:00,2026-09-04T16:27:00,4,30,True
MOVE-000240,EXP-144,Gati Express 144,Express,COR-05,SEC-15,2026-09-04,2026-09-04T21:07:00,2026-09-04T21:17:00,9,5,True
MOVE-000241,EXP-001,Gati Express 001,Express,COR-01,SEC-01,2026-09-05,2026-09-05T05:00:00,2026-09-05T05:11:00,9,5,True
MOVE-000242,PAS-002,Jan Pragati Passenger 002,Passenger,COR-01,SEC-01,2026-09-05,2026-09-05T10:27:00,2026-09-05T10:44:00,7,10,True
MOVE-000243,SUB-003,Gati Suburban 003,Suburban,COR-01,SEC-01,2026-09-05,2026-09-05T14:53:00,2026-09-05T15:08:00,6,8,True
MOVE-000244,GDS-004,Gati Freight 004,Goods,COR-01,SEC-01,2026-09-05,2026-09-05T18:49:00,2026-09-05T19:18:00,4,30,True
MOVE-000245,PAS-011,Jan Pragati Passenger 011,Passenger,COR-01,SEC-02,2026-09-05,2026-09-05T06:00:00,2026-09-05T06:13:00,7,10,True
MOVE-000246,SUB-012,Gati Suburban 012,Suburban,COR-01,SEC-02,2026-09-05,2026-09-05T09:47:00,2026-09-05T10:01:00,6,8,True
MOVE-000247,GDS-013,Gati Freight 013,Goods,COR-01,SEC-02,2026-09-05,2026-09-05T14:51:00,2026-09-05T15:10:00,4,30,True
MOVE-000248,EXP-014,Gati Express 014,Express,COR-01,SEC-02,2026-09-05,2026-09-05T20:26:00,2026-09-05T20:41:00,9,5,True
MOVE-000249,SUB-021,Gati Suburban 021,Suburban,COR-01,SEC-03,2026-09-05,2026-09-05T05:29:00,2026-09-05T05:45:00,6,8,True
MOVE-000250,GDS-022,Gati Freight 022,Goods,COR-01,SEC-03,2026-09-05,2026-09-05T11:01:00,2026-09-05T11:28:00,4,30,True
MOVE-000251,EXP-023,Gati Express 023,Express,COR-01,SEC-03,2026-09-05,2026-09-05T16:11:00,2026-09-05T16:22:00,9,5,True
MOVE-000252,PAS-024,Jan Pragati Passenger 024,Passenger,COR-01,SEC-03,2026-09-05,2026-09-05T19:38:00,2026-09-05T19:52:00,7,10,True
MOVE-000253,GDS-031,Gati Freight 031,Goods,COR-02,SEC-04,2026-09-05,2026-09-05T07:03:00,2026-09-05T07:24:00,4,30,True
MOVE-000254,EXP-032,Gati Express 032,Express,COR-02,SEC-04,2026-09-05,2026-09-05T10:40:00,2026-09-05T10:51:00,9,5,True
MOVE-000255,PAS-033,Jan Pragati Passenger 033,Passenger,COR-02,SEC-04,2026-09-05,2026-09-05T15:40:00,2026-09-05T16:01:00,7,10,True
MOVE-000256,SUB-034,Gati Suburban 034,Suburban,COR-02,SEC-04,2026-09-05,2026-09-05T21:21:00,2026-09-05T21:32:00,6,8,True
MOVE-000257,EXP-041,Gati Express 041,Express,COR-02,SEC-05,2026-09-05,2026-09-05T05:56:00,2026-09-05T06:05:00,9,5,True
MOVE-000258,PAS-042,Jan Pragati Passenger 042,Passenger,COR-02,SEC-05,2026-09-05,2026-09-05T10:59:00,2026-09-05T11:21:00,7,10,True
MOVE-000259,SUB-043,Gati Suburban 043,Suburban,COR-02,SEC-05,2026-09-05,2026-09-05T14:26:00,2026-09-05T14:36:00,6,8,True
MOVE-000260,GDS-044,Gati Freight 044,Goods,COR-02,SEC-05,2026-09-05,2026-09-05T20:03:00,2026-09-05T20:28:00,4,30,True
MOVE-000261,PAS-051,Jan Pragati Passenger 051,Passenger,COR-02,SEC-06,2026-09-05,2026-09-05T05:53:00,2026-09-05T06:11:00,7,10,True
MOVE-000262,SUB-052,Gati Suburban 052,Suburban,COR-02,SEC-06,2026-09-05,2026-09-05T09:05:00,2026-09-05T09:20:00,6,8,True
MOVE-000263,GDS-053,Gati Freight 053,Goods,COR-02,SEC-06,2026-09-05,2026-09-05T14:45:00,2026-09-05T15:07:00,4,30,True
MOVE-000264,EXP-054,Gati Express 054,Express,COR-02,SEC-06,2026-09-05,2026-09-05T18:09:00,2026-09-05T18:19:00,9,5,True
MOVE-000265,SUB-061,Gati Suburban 061,Suburban,COR-03,SEC-07,2026-09-05,2026-09-05T06:55:00,2026-09-05T07:11:00,6,8,True
MOVE-000266,GDS-062,Gati Freight 062,Goods,COR-03,SEC-07,2026-09-05,2026-09-05T10:09:00,2026-09-05T10:35:00,4,30,True
MOVE-000267,EXP-063,Gati Express 063,Express,COR-03,SEC-07,2026-09-05,2026-09-05T14:52:00,2026-09-05T15:03:00,9,5,True
MOVE-000268,PAS-064,Jan Pragati Passenger 064,Passenger,COR-03,SEC-07,2026-09-05,2026-09-05T20:42:00,2026-09-05T20:55:00,7,10,True
MOVE-000269,GDS-071,Gati Freight 071,Goods,COR-03,SEC-08,2026-09-05,2026-09-05T06:07:00,2026-09-05T06:27:00,4,30,True
MOVE-000270,EXP-072,Gati Express 072,Express,COR-03,SEC-08,2026-09-05,2026-09-05T10:14:00,2026-09-05T10:25:00,9,5,True
MOVE-000271,PAS-073,Jan Pragati Passenger 073,Passenger,COR-03,SEC-08,2026-09-05,2026-09-05T15:53:00,2026-09-05T16:13:00,7,10,True
MOVE-000272,SUB-074,Gati Suburban 074,Suburban,COR-03,SEC-08,2026-09-05,2026-09-05T18:18:00,2026-09-05T18:30:00,6,8,True
MOVE-000273,EXP-081,Gati Express 081,Express,COR-03,SEC-09,2026-09-05,2026-09-05T06:29:00,2026-09-05T06:43:00,9,5,True
MOVE-000274,PAS-082,Jan Pragati Passenger 082,Passenger,COR-03,SEC-09,2026-09-05,2026-09-05T11:09:00,2026-09-05T11:30:00,7,10,True
MOVE-000275,SUB-083,Gati Suburban 083,Suburban,COR-03,SEC-09,2026-09-05,2026-09-05T15:56:00,2026-09-05T16:14:00,6,8,True
MOVE-000276,GDS-084,Gati Freight 084,Goods,COR-03,SEC-09,2026-09-05,2026-09-05T19:42:00,2026-09-05T20:01:00,4,30,True
MOVE-000277,PAS-091,Jan Pragati Passenger 091,Passenger,COR-04,SEC-10,2026-09-05,2026-09-05T06:59:00,2026-09-05T07:17:00,7,10,True
MOVE-000278,SUB-092,Gati Suburban 092,Suburban,COR-04,SEC-10,2026-09-05,2026-09-05T10:17:00,2026-09-05T10:34:00,6,8,True
MOVE-000279,GDS-093,Gati Freight 093,Goods,COR-04,SEC-10,2026-09-05,2026-09-05T14:44:00,2026-09-05T15:13:00,4,30,True
MOVE-000280,EXP-094,Gati Express 094,Express,COR-04,SEC-10,2026-09-05,2026-09-05T20:20:00,2026-09-05T20:31:00,9,5,True
MOVE-000281,SUB-101,Gati Suburban 101,Suburban,COR-04,SEC-11,2026-09-05,2026-09-05T07:06:00,2026-09-05T07:20:00,6,8,True
MOVE-000282,GDS-102,Gati Freight 102,Goods,COR-04,SEC-11,2026-09-05,2026-09-05T10:04:00,2026-09-05T10:25:00,4,30,True
MOVE-000283,EXP-103,Gati Express 103,Express,COR-04,SEC-11,2026-09-05,2026-09-05T14:35:00,2026-09-05T14:49:00,9,5,True
MOVE-000284,PAS-104,Jan Pragati Passenger 104,Passenger,COR-04,SEC-11,2026-09-05,2026-09-05T18:22:00,2026-09-05T18:34:00,7,10,True
MOVE-000285,GDS-111,Gati Freight 111,Goods,COR-04,SEC-12,2026-09-05,2026-09-05T06:18:00,2026-09-05T06:37:00,4,30,True
MOVE-000286,EXP-112,Gati Express 112,Express,COR-04,SEC-12,2026-09-05,2026-09-05T09:03:00,2026-09-05T09:15:00,9,5,True
MOVE-000287,PAS-113,Jan Pragati Passenger 113,Passenger,COR-04,SEC-12,2026-09-05,2026-09-05T14:15:00,2026-09-05T14:33:00,7,10,True
MOVE-000288,SUB-114,Gati Suburban 114,Suburban,COR-04,SEC-12,2026-09-05,2026-09-05T20:46:00,2026-09-05T21:03:00,6,8,True
MOVE-000289,EXP-121,Gati Express 121,Express,COR-05,SEC-13,2026-09-05,2026-09-05T06:31:00,2026-09-05T06:45:00,9,5,True
MOVE-000290,PAS-122,Jan Pragati Passenger 122,Passenger,COR-05,SEC-13,2026-09-05,2026-09-05T09:56:00,2026-09-05T10:11:00,7,10,True
MOVE-000291,SUB-123,Gati Suburban 123,Suburban,COR-05,SEC-13,2026-09-05,2026-09-05T14:55:00,2026-09-05T15:08:00,6,8,True
MOVE-000292,GDS-124,Gati Freight 124,Goods,COR-05,SEC-13,2026-09-05,2026-09-05T19:36:00,2026-09-05T20:06:00,4,30,True
MOVE-000293,PAS-131,Jan Pragati Passenger 131,Passenger,COR-05,SEC-14,2026-09-05,2026-09-05T06:45:00,2026-09-05T07:05:00,7,10,True
MOVE-000294,SUB-132,Gati Suburban 132,Suburban,COR-05,SEC-14,2026-09-05,2026-09-05T09:19:00,2026-09-05T09:33:00,6,8,True
MOVE-000295,GDS-133,Gati Freight 133,Goods,COR-05,SEC-14,2026-09-05,2026-09-05T14:03:00,2026-09-05T14:33:00,4,30,True
MOVE-000296,EXP-134,Gati Express 134,Express,COR-05,SEC-14,2026-09-05,2026-09-05T20:28:00,2026-09-05T20:42:00,9,5,True
MOVE-000297,SUB-141,Gati Suburban 141,Suburban,COR-05,SEC-15,2026-09-05,2026-09-05T07:01:00,2026-09-05T07:16:00,6,8,True
MOVE-000298,GDS-142,Gati Freight 142,Goods,COR-05,SEC-15,2026-09-05,2026-09-05T09:54:00,2026-09-05T10:20:00,4,30,True
MOVE-000299,EXP-143,Gati Express 143,Express,COR-05,SEC-15,2026-09-05,2026-09-05T15:47:00,2026-09-05T16:03:00,9,5,True
MOVE-000300,PAS-144,Jan Pragati Passenger 144,Passenger,COR-05,SEC-15,2026-09-05,2026-09-05T20:59:00,2026-09-05T21:11:00,7,10,True
MOVE-000301,PAS-001,Jan Pragati Passenger 001,Passenger,COR-01,SEC-01,2026-09-06,2026-09-06T06:17:00,2026-09-06T06:34:00,7,10,True
MOVE-000302,SUB-002,Gati Suburban 002,Suburban,COR-01,SEC-01,2026-09-06,2026-09-06T09:04:00,2026-09-06T09:17:00,6,8,True
MOVE-000303,GDS-003,Gati Freight 003,Goods,COR-01,SEC-01,2026-09-06,2026-09-06T15:26:00,2026-09-06T15:47:00,4,30,True
MOVE-000304,EXP-004,Gati Express 004,Express,COR-01,SEC-01,2026-09-06,2026-09-06T19:14:00,2026-09-06T19:29:00,9,5,True
MOVE-000305,SUB-011,Gati Suburban 011,Suburban,COR-01,SEC-02,2026-09-06,2026-09-06T05:51:00,2026-09-06T06:07:00,6,8,True
MOVE-000306,GDS-012,Gati Freight 012,Goods,COR-01,SEC-02,2026-09-06,2026-09-06T10:55:00,2026-09-06T11:14:00,4,30,True
MOVE-000307,EXP-013,Gati Express 013,Express,COR-01,SEC-02,2026-09-06,2026-09-06T14:23:00,2026-09-06T14:33:00,9,5,True
MOVE-000308,PAS-014,Jan Pragati Passenger 014,Passenger,COR-01,SEC-02,2026-09-06,2026-09-06T21:02:00,2026-09-06T21:24:00,7,10,True
MOVE-000309,GDS-021,Gati Freight 021,Goods,COR-01,SEC-03,2026-09-06,2026-09-06T06:27:00,2026-09-06T06:54:00,4,30,True
MOVE-000310,EXP-022,Gati Express 022,Express,COR-01,SEC-03,2026-09-06,2026-09-06T09:41:00,2026-09-06T09:49:00,9,5,True
MOVE-000311,PAS-023,Jan Pragati Passenger 023,Passenger,COR-01,SEC-03,2026-09-06,2026-09-06T15:28:00,2026-09-06T15:43:00,7,10,True
MOVE-000312,SUB-024,Gati Suburban 024,Suburban,COR-01,SEC-03,2026-09-06,2026-09-06T18:29:00,2026-09-06T18:41:00,6,8,True
MOVE-000313,EXP-031,Gati Express 031,Express,COR-02,SEC-04,2026-09-06,2026-09-06T05:07:00,2026-09-06T05:20:00,9,5,True
MOVE-000314,PAS-032,Jan Pragati Passenger 032,Passenger,COR-02,SEC-04,2026-09-06,2026-09-06T10:02:00,2026-09-06T10:19:00,7,10,True
MOVE-000315,SUB-033,Gati Suburban 033,Suburban,COR-02,SEC-04,2026-09-06,2026-09-06T14:03:00,2026-09-06T14:14:00,6,8,True
MOVE-000316,GDS-034,Gati Freight 034,Goods,COR-02,SEC-04,2026-09-06,2026-09-06T19:09:00,2026-09-06T19:27:00,4,30,True
MOVE-000317,PAS-041,Jan Pragati Passenger 041,Passenger,COR-02,SEC-05,2026-09-06,2026-09-06T06:03:00,2026-09-06T06:19:00,7,10,True
MOVE-000318,SUB-042,Gati Suburban 042,Suburban,COR-02,SEC-05,2026-09-06,2026-09-06T10:28:00,2026-09-06T10:40:00,6,8,True
MOVE-000319,GDS-043,Gati Freight 043,Goods,COR-02,SEC-05,2026-09-06,2026-09-06T16:04:00,2026-09-06T16:28:00,4,30,True
MOVE-000320,EXP-044,Gati Express 044,Express,COR-02,SEC-05,2026-09-06,2026-09-06T20:09:00,2026-09-06T20:18:00,9,5,True
MOVE-000321,SUB-051,Gati Suburban 051,Suburban,COR-02,SEC-06,2026-09-06,2026-09-06T06:52:00,2026-09-06T07:10:00,6,8,True
MOVE-000322,GDS-052,Gati Freight 052,Goods,COR-02,SEC-06,2026-09-06,2026-09-06T09:00:00,2026-09-06T09:19:00,4,30,True
MOVE-000323,EXP-053,Gati Express 053,Express,COR-02,SEC-06,2026-09-06,2026-09-06T15:07:00,2026-09-06T15:21:00,9,5,True
MOVE-000324,PAS-054,Jan Pragati Passenger 054,Passenger,COR-02,SEC-06,2026-09-06,2026-09-06T18:48:00,2026-09-06T19:10:00,7,10,True
MOVE-000325,GDS-061,Gati Freight 061,Goods,COR-03,SEC-07,2026-09-06,2026-09-06T05:33:00,2026-09-06T06:02:00,4,30,True
MOVE-000326,EXP-062,Gati Express 062,Express,COR-03,SEC-07,2026-09-06,2026-09-06T09:53:00,2026-09-06T10:02:00,9,5,True
MOVE-000327,PAS-063,Jan Pragati Passenger 063,Passenger,COR-03,SEC-07,2026-09-06,2026-09-06T14:14:00,2026-09-06T14:26:00,7,10,True
MOVE-000328,SUB-064,Gati Suburban 064,Suburban,COR-03,SEC-07,2026-09-06,2026-09-06T19:58:00,2026-09-06T20:09:00,6,8,True
MOVE-000329,EXP-071,Gati Express 071,Express,COR-03,SEC-08,2026-09-06,2026-09-06T05:56:00,2026-09-06T06:07:00,9,5,True
MOVE-000330,PAS-072,Jan Pragati Passenger 072,Passenger,COR-03,SEC-08,2026-09-06,2026-09-06T10:29:00,2026-09-06T10:49:00,7,10,True
MOVE-000331,SUB-073,Gati Suburban 073,Suburban,COR-03,SEC-08,2026-09-06,2026-09-06T15:03:00,2026-09-06T15:15:00,6,8,True
MOVE-000332,GDS-074,Gati Freight 074,Goods,COR-03,SEC-08,2026-09-06,2026-09-06T19:45:00,2026-09-06T20:11:00,4,30,True
MOVE-000333,PAS-081,Jan Pragati Passenger 081,Passenger,COR-03,SEC-09,2026-09-06,2026-09-06T05:55:00,2026-09-06T06:09:00,7,10,True
MOVE-000334,SUB-082,Gati Suburban 082,Suburban,COR-03,SEC-09,2026-09-06,2026-09-06T11:21:00,2026-09-06T11:38:00,6,8,True
MOVE-000335,GDS-083,Gati Freight 083,Goods,COR-03,SEC-09,2026-09-06,2026-09-06T14:18:00,2026-09-06T14:37:00,4,30,True
MOVE-000336,EXP-084,Gati Express 084,Express,COR-03,SEC-09,2026-09-06,2026-09-06T19:48:00,2026-09-06T20:02:00,9,5,True
MOVE-000337,SUB-091,Gati Suburban 091,Suburban,COR-04,SEC-10,2026-09-06,2026-09-06T05:15:00,2026-09-06T05:26:00,6,8,True
MOVE-000338,GDS-092,Gati Freight 092,Goods,COR-04,SEC-10,2026-09-06,2026-09-06T10:37:00,2026-09-06T11:01:00,4,30,True
MOVE-000339,EXP-093,Gati Express 093,Express,COR-04,SEC-10,2026-09-06,2026-09-06T14:51:00,2026-09-06T15:01:00,9,5,True
MOVE-000340,PAS-094,Jan Pragati Passenger 094,Passenger,COR-04,SEC-10,2026-09-06,2026-09-06T18:09:00,2026-09-06T18:23:00,7,10,True
MOVE-000341,GDS-101,Gati Freight 101,Goods,COR-04,SEC-11,2026-09-06,2026-09-06T06:44:00,2026-09-06T07:05:00,4,30,True
MOVE-000342,EXP-102,Gati Express 102,Express,COR-04,SEC-11,2026-09-06,2026-09-06T10:51:00,2026-09-06T11:00:00,9,5,True
MOVE-000343,PAS-103,Jan Pragati Passenger 103,Passenger,COR-04,SEC-11,2026-09-06,2026-09-06T16:20:00,2026-09-06T16:39:00,7,10,True
MOVE-000344,SUB-104,Gati Suburban 104,Suburban,COR-04,SEC-11,2026-09-06,2026-09-06T21:25:00,2026-09-06T21:40:00,6,8,True
MOVE-000345,EXP-111,Gati Express 111,Express,COR-04,SEC-12,2026-09-06,2026-09-06T05:41:00,2026-09-06T05:57:00,9,5,True
MOVE-000346,PAS-112,Jan Pragati Passenger 112,Passenger,COR-04,SEC-12,2026-09-06,2026-09-06T09:09:00,2026-09-06T09:29:00,7,10,True
MOVE-000347,SUB-113,Gati Suburban 113,Suburban,COR-04,SEC-12,2026-09-06,2026-09-06T15:32:00,2026-09-06T15:47:00,6,8,True
MOVE-000348,GDS-114,Gati Freight 114,Goods,COR-04,SEC-12,2026-09-06,2026-09-06T20:12:00,2026-09-06T20:33:00,4,30,True
MOVE-000349,PAS-121,Jan Pragati Passenger 121,Passenger,COR-05,SEC-13,2026-09-06,2026-09-06T05:54:00,2026-09-06T06:13:00,7,10,True
MOVE-000350,SUB-122,Gati Suburban 122,Suburban,COR-05,SEC-13,2026-09-06,2026-09-06T10:18:00,2026-09-06T10:30:00,6,8,True
MOVE-000351,GDS-123,Gati Freight 123,Goods,COR-05,SEC-13,2026-09-06,2026-09-06T14:20:00,2026-09-06T14:40:00,4,30,True
MOVE-000352,EXP-124,Gati Express 124,Express,COR-05,SEC-13,2026-09-06,2026-09-06T18:30:00,2026-09-06T18:46:00,9,5,True
MOVE-000353,SUB-131,Gati Suburban 131,Suburban,COR-05,SEC-14,2026-09-06,2026-09-06T05:54:00,2026-09-06T06:08:00,6,8,True
